2019-04-17 22:38:10.870 charges_calc.py:81 WARNING the date format of RNT776 was wrong. remove this data.
2019-04-17 22:38:10.873 charges_calc.py:94 WARNING unit_rented of RNT843 was zero, cause zero division. remove this data.
2019-04-17 22:52:27.207 charges_calc.py:98 WARNING the end date and start date of RNT517 was reversed, and it is fixed.
2019-04-17 22:52:27.207 charges_calc.py:98 WARNING the end date and start date of RNT518 was reversed, and it is fixed.
2019-04-17 22:52:27.208 charges_calc.py:98 WARNING the end date and start date of RNT520 was reversed, and it is fixed.
2019-04-17 22:52:27.208 charges_calc.py:98 WARNING the end date and start date of RNT522 was reversed, and it is fixed.
2019-04-17 22:52:27.209 charges_calc.py:98 WARNING the end date and start date of RNT524 was reversed, and it is fixed.
2019-04-17 22:52:27.209 charges_calc.py:98 WARNING the end date and start date of RNT525 was reversed, and it is fixed.
2019-04-17 22:52:27.210 charges_calc.py:98 WARNING the end date and start date of RNT528 was reversed, and it is fixed.
2019-04-17 22:52:27.210 charges_calc.py:98 WARNING the end date and start date of RNT532 was reversed, and it is fixed.
2019-04-17 22:52:27.211 charges_calc.py:98 WARNING the end date and start date of RNT533 was reversed, and it is fixed.
2019-04-17 22:52:27.211 charges_calc.py:98 WARNING the end date and start date of RNT535 was reversed, and it is fixed.
2019-04-17 22:52:27.211 charges_calc.py:98 WARNING the end date and start date of RNT536 was reversed, and it is fixed.
2019-04-17 22:52:27.212 charges_calc.py:98 WARNING the end date and start date of RNT537 was reversed, and it is fixed.
2019-04-17 22:52:27.212 charges_calc.py:98 WARNING the end date and start date of RNT538 was reversed, and it is fixed.
2019-04-17 22:52:27.212 charges_calc.py:98 WARNING the end date and start date of RNT539 was reversed, and it is fixed.
2019-04-17 22:52:27.212 charges_calc.py:98 WARNING the end date and start date of RNT541 was reversed, and it is fixed.
2019-04-17 22:52:27.213 charges_calc.py:98 WARNING the end date and start date of RNT544 was reversed, and it is fixed.
2019-04-17 22:52:27.213 charges_calc.py:98 WARNING the end date and start date of RNT545 was reversed, and it is fixed.
2019-04-17 22:52:27.214 charges_calc.py:98 WARNING the end date and start date of RNT546 was reversed, and it is fixed.
2019-04-17 22:52:27.214 charges_calc.py:98 WARNING the end date and start date of RNT548 was reversed, and it is fixed.
2019-04-17 22:52:27.214 charges_calc.py:98 WARNING the end date and start date of RNT550 was reversed, and it is fixed.
2019-04-17 22:52:27.214 charges_calc.py:98 WARNING the end date and start date of RNT551 was reversed, and it is fixed.
2019-04-17 22:52:27.215 charges_calc.py:98 WARNING the end date and start date of RNT555 was reversed, and it is fixed.
2019-04-17 22:52:27.215 charges_calc.py:98 WARNING the end date and start date of RNT558 was reversed, and it is fixed.
2019-04-17 22:52:27.216 charges_calc.py:98 WARNING the end date and start date of RNT561 was reversed, and it is fixed.
2019-04-17 22:52:27.216 charges_calc.py:98 WARNING the end date and start date of RNT562 was reversed, and it is fixed.
2019-04-17 22:52:27.216 charges_calc.py:98 WARNING the end date and start date of RNT566 was reversed, and it is fixed.
2019-04-17 22:52:27.217 charges_calc.py:98 WARNING the end date and start date of RNT569 was reversed, and it is fixed.
2019-04-17 22:52:27.217 charges_calc.py:98 WARNING the end date and start date of RNT570 was reversed, and it is fixed.
2019-04-17 22:52:27.217 charges_calc.py:98 WARNING the end date and start date of RNT572 was reversed, and it is fixed.
2019-04-17 22:52:27.218 charges_calc.py:98 WARNING the end date and start date of RNT575 was reversed, and it is fixed.
2019-04-17 22:52:27.219 charges_calc.py:98 WARNING the end date and start date of RNT580 was reversed, and it is fixed.
2019-04-17 22:52:27.219 charges_calc.py:98 WARNING the end date and start date of RNT582 was reversed, and it is fixed.
2019-04-17 22:52:27.220 charges_calc.py:98 WARNING the end date and start date of RNT585 was reversed, and it is fixed.
2019-04-17 22:52:27.220 charges_calc.py:98 WARNING the end date and start date of RNT586 was reversed, and it is fixed.
2019-04-17 22:52:27.220 charges_calc.py:98 WARNING the end date and start date of RNT587 was reversed, and it is fixed.
2019-04-17 22:52:27.221 charges_calc.py:98 WARNING the end date and start date of RNT590 was reversed, and it is fixed.
2019-04-17 22:52:27.221 charges_calc.py:98 WARNING the end date and start date of RNT591 was reversed, and it is fixed.
2019-04-17 22:52:27.221 charges_calc.py:98 WARNING the end date and start date of RNT592 was reversed, and it is fixed.
2019-04-17 22:52:27.222 charges_calc.py:98 WARNING the end date and start date of RNT593 was reversed, and it is fixed.
2019-04-17 22:52:27.222 charges_calc.py:98 WARNING the end date and start date of RNT595 was reversed, and it is fixed.
2019-04-17 22:52:27.223 charges_calc.py:98 WARNING the end date and start date of RNT597 was reversed, and it is fixed.
2019-04-17 22:52:27.223 charges_calc.py:98 WARNING the end date and start date of RNT598 was reversed, and it is fixed.
2019-04-17 22:52:27.223 charges_calc.py:98 WARNING the end date and start date of RNT599 was reversed, and it is fixed.
2019-04-17 22:52:27.224 charges_calc.py:98 WARNING the end date and start date of RNT601 was reversed, and it is fixed.
2019-04-17 22:52:27.225 charges_calc.py:98 WARNING the end date and start date of RNT602 was reversed, and it is fixed.
2019-04-17 22:52:27.225 charges_calc.py:98 WARNING the end date and start date of RNT603 was reversed, and it is fixed.
2019-04-17 22:52:27.226 charges_calc.py:98 WARNING the end date and start date of RNT604 was reversed, and it is fixed.
2019-04-17 22:52:27.226 charges_calc.py:98 WARNING the end date and start date of RNT605 was reversed, and it is fixed.
2019-04-17 22:52:27.226 charges_calc.py:98 WARNING the end date and start date of RNT606 was reversed, and it is fixed.
2019-04-17 22:52:27.227 charges_calc.py:98 WARNING the end date and start date of RNT611 was reversed, and it is fixed.
2019-04-17 22:52:27.227 charges_calc.py:98 WARNING the end date and start date of RNT613 was reversed, and it is fixed.
2019-04-17 22:52:27.228 charges_calc.py:98 WARNING the end date and start date of RNT615 was reversed, and it is fixed.
2019-04-17 22:52:27.228 charges_calc.py:98 WARNING the end date and start date of RNT622 was reversed, and it is fixed.
2019-04-17 22:52:27.228 charges_calc.py:98 WARNING the end date and start date of RNT626 was reversed, and it is fixed.
2019-04-17 22:52:27.229 charges_calc.py:98 WARNING the end date and start date of RNT630 was reversed, and it is fixed.
2019-04-17 22:52:27.229 charges_calc.py:98 WARNING the end date and start date of RNT632 was reversed, and it is fixed.
2019-04-17 22:52:27.230 charges_calc.py:98 WARNING the end date and start date of RNT633 was reversed, and it is fixed.
2019-04-17 22:52:27.230 charges_calc.py:98 WARNING the end date and start date of RNT634 was reversed, and it is fixed.
2019-04-17 22:52:27.230 charges_calc.py:98 WARNING the end date and start date of RNT636 was reversed, and it is fixed.
2019-04-17 22:52:27.230 charges_calc.py:98 WARNING the end date and start date of RNT638 was reversed, and it is fixed.
2019-04-17 22:52:27.231 charges_calc.py:98 WARNING the end date and start date of RNT639 was reversed, and it is fixed.
2019-04-17 22:52:27.231 charges_calc.py:98 WARNING the end date and start date of RNT640 was reversed, and it is fixed.
2019-04-17 22:52:27.231 charges_calc.py:98 WARNING the end date and start date of RNT642 was reversed, and it is fixed.
2019-04-17 22:52:27.232 charges_calc.py:98 WARNING the end date and start date of RNT643 was reversed, and it is fixed.
2019-04-17 22:52:27.232 charges_calc.py:98 WARNING the end date and start date of RNT647 was reversed, and it is fixed.
2019-04-17 22:52:27.232 charges_calc.py:98 WARNING the end date and start date of RNT648 was reversed, and it is fixed.
2019-04-17 22:52:27.233 charges_calc.py:98 WARNING the end date and start date of RNT649 was reversed, and it is fixed.
2019-04-17 22:52:27.233 charges_calc.py:98 WARNING the end date and start date of RNT651 was reversed, and it is fixed.
2019-04-17 22:52:27.233 charges_calc.py:98 WARNING the end date and start date of RNT653 was reversed, and it is fixed.
2019-04-17 22:52:27.234 charges_calc.py:98 WARNING the end date and start date of RNT656 was reversed, and it is fixed.
2019-04-17 22:52:27.234 charges_calc.py:98 WARNING the end date and start date of RNT659 was reversed, and it is fixed.
2019-04-17 22:52:27.234 charges_calc.py:98 WARNING the end date and start date of RNT662 was reversed, and it is fixed.
2019-04-17 22:52:27.235 charges_calc.py:98 WARNING the end date and start date of RNT663 was reversed, and it is fixed.
2019-04-17 22:52:27.235 charges_calc.py:98 WARNING the end date and start date of RNT664 was reversed, and it is fixed.
2019-04-17 22:52:27.235 charges_calc.py:98 WARNING the end date and start date of RNT665 was reversed, and it is fixed.
2019-04-17 22:52:27.236 charges_calc.py:98 WARNING the end date and start date of RNT667 was reversed, and it is fixed.
2019-04-17 22:52:27.236 charges_calc.py:98 WARNING the end date and start date of RNT668 was reversed, and it is fixed.
2019-04-17 22:52:27.236 charges_calc.py:98 WARNING the end date and start date of RNT670 was reversed, and it is fixed.
2019-04-17 22:52:27.237 charges_calc.py:98 WARNING the end date and start date of RNT671 was reversed, and it is fixed.
2019-04-17 22:52:27.237 charges_calc.py:98 WARNING the end date and start date of RNT674 was reversed, and it is fixed.
2019-04-17 22:52:27.237 charges_calc.py:98 WARNING the end date and start date of RNT677 was reversed, and it is fixed.
2019-04-17 22:52:27.238 charges_calc.py:98 WARNING the end date and start date of RNT678 was reversed, and it is fixed.
2019-04-17 22:52:27.238 charges_calc.py:98 WARNING the end date and start date of RNT679 was reversed, and it is fixed.
2019-04-17 22:52:27.238 charges_calc.py:98 WARNING the end date and start date of RNT682 was reversed, and it is fixed.
2019-04-17 22:52:27.239 charges_calc.py:98 WARNING the end date and start date of RNT684 was reversed, and it is fixed.
2019-04-17 22:52:27.239 charges_calc.py:98 WARNING the end date and start date of RNT688 was reversed, and it is fixed.
2019-04-17 22:52:27.239 charges_calc.py:98 WARNING the end date and start date of RNT691 was reversed, and it is fixed.
2019-04-17 22:52:27.240 charges_calc.py:98 WARNING the end date and start date of RNT692 was reversed, and it is fixed.
2019-04-17 22:52:27.240 charges_calc.py:98 WARNING the end date and start date of RNT694 was reversed, and it is fixed.
2019-04-17 22:52:27.240 charges_calc.py:98 WARNING the end date and start date of RNT695 was reversed, and it is fixed.
2019-04-17 22:52:27.241 charges_calc.py:98 WARNING the end date and start date of RNT698 was reversed, and it is fixed.
2019-04-17 22:52:27.241 charges_calc.py:98 WARNING the end date and start date of RNT702 was reversed, and it is fixed.
2019-04-17 22:52:27.242 charges_calc.py:98 WARNING the end date and start date of RNT703 was reversed, and it is fixed.
2019-04-17 22:52:27.242 charges_calc.py:98 WARNING the end date and start date of RNT704 was reversed, and it is fixed.
2019-04-17 22:52:27.242 charges_calc.py:98 WARNING the end date and start date of RNT706 was reversed, and it is fixed.
2019-04-17 22:52:27.243 charges_calc.py:98 WARNING the end date and start date of RNT709 was reversed, and it is fixed.
2019-04-17 22:52:27.243 charges_calc.py:98 WARNING the end date and start date of RNT711 was reversed, and it is fixed.
2019-04-17 22:52:27.244 charges_calc.py:98 WARNING the end date and start date of RNT712 was reversed, and it is fixed.
2019-04-17 22:52:27.244 charges_calc.py:98 WARNING the end date and start date of RNT715 was reversed, and it is fixed.
2019-04-17 22:52:27.244 charges_calc.py:98 WARNING the end date and start date of RNT717 was reversed, and it is fixed.
2019-04-17 22:52:27.244 charges_calc.py:98 WARNING the end date and start date of RNT719 was reversed, and it is fixed.
2019-04-17 22:52:27.245 charges_calc.py:98 WARNING the end date and start date of RNT721 was reversed, and it is fixed.
2019-04-17 22:52:27.245 charges_calc.py:98 WARNING the end date and start date of RNT722 was reversed, and it is fixed.
2019-04-17 22:52:27.245 charges_calc.py:98 WARNING the end date and start date of RNT725 was reversed, and it is fixed.
2019-04-17 22:52:27.246 charges_calc.py:98 WARNING the end date and start date of RNT726 was reversed, and it is fixed.
2019-04-17 22:52:27.246 charges_calc.py:98 WARNING the end date and start date of RNT729 was reversed, and it is fixed.
2019-04-17 22:52:27.246 charges_calc.py:98 WARNING the end date and start date of RNT731 was reversed, and it is fixed.
2019-04-17 22:52:27.247 charges_calc.py:98 WARNING the end date and start date of RNT732 was reversed, and it is fixed.
2019-04-17 22:52:27.247 charges_calc.py:98 WARNING the end date and start date of RNT733 was reversed, and it is fixed.
2019-04-17 22:52:27.247 charges_calc.py:98 WARNING the end date and start date of RNT740 was reversed, and it is fixed.
2019-04-17 22:52:27.248 charges_calc.py:98 WARNING the end date and start date of RNT745 was reversed, and it is fixed.
2019-04-17 22:52:27.248 charges_calc.py:98 WARNING the end date and start date of RNT746 was reversed, and it is fixed.
2019-04-17 22:52:27.249 charges_calc.py:98 WARNING the end date and start date of RNT748 was reversed, and it is fixed.
2019-04-17 22:52:27.249 charges_calc.py:98 WARNING the end date and start date of RNT750 was reversed, and it is fixed.
2019-04-17 22:52:27.249 charges_calc.py:98 WARNING the end date and start date of RNT751 was reversed, and it is fixed.
2019-04-17 22:52:27.249 charges_calc.py:98 WARNING the end date and start date of RNT753 was reversed, and it is fixed.
2019-04-17 22:52:27.250 charges_calc.py:98 WARNING the end date and start date of RNT756 was reversed, and it is fixed.
2019-04-17 22:52:27.250 charges_calc.py:98 WARNING the end date and start date of RNT757 was reversed, and it is fixed.
2019-04-17 22:52:27.251 charges_calc.py:98 WARNING the end date and start date of RNT759 was reversed, and it is fixed.
2019-04-17 22:52:27.251 charges_calc.py:98 WARNING the end date and start date of RNT766 was reversed, and it is fixed.
2019-04-17 22:52:27.252 charges_calc.py:98 WARNING the end date and start date of RNT770 was reversed, and it is fixed.
2019-04-17 22:52:27.252 charges_calc.py:98 WARNING the end date and start date of RNT772 was reversed, and it is fixed.
2019-04-17 22:52:27.252 charges_calc.py:98 WARNING the end date and start date of RNT773 was reversed, and it is fixed.
2019-04-17 22:52:27.253 charges_calc.py:98 WARNING the end date and start date of RNT774 was reversed, and it is fixed.
2019-04-17 22:52:27.253 charges_calc.py:94 WARNING the date format of RNT776 was wrong. remove this data.
2019-04-17 22:52:27.253 charges_calc.py:98 WARNING the end date and start date of RNT778 was reversed, and it is fixed.
2019-04-17 22:52:27.254 charges_calc.py:98 WARNING the end date and start date of RNT779 was reversed, and it is fixed.
2019-04-17 22:52:27.254 charges_calc.py:98 WARNING the end date and start date of RNT782 was reversed, and it is fixed.
2019-04-17 22:52:27.254 charges_calc.py:98 WARNING the end date and start date of RNT783 was reversed, and it is fixed.
2019-04-17 22:52:27.255 charges_calc.py:98 WARNING the end date and start date of RNT790 was reversed, and it is fixed.
2019-04-17 22:52:27.255 charges_calc.py:98 WARNING the end date and start date of RNT791 was reversed, and it is fixed.
2019-04-17 22:52:27.256 charges_calc.py:98 WARNING the end date and start date of RNT794 was reversed, and it is fixed.
2019-04-17 22:52:27.256 charges_calc.py:98 WARNING the end date and start date of RNT795 was reversed, and it is fixed.
2019-04-17 22:52:27.256 charges_calc.py:98 WARNING the end date and start date of RNT796 was reversed, and it is fixed.
2019-04-17 22:52:27.256 charges_calc.py:98 WARNING the end date and start date of RNT803 was reversed, and it is fixed.
2019-04-17 22:52:27.257 charges_calc.py:98 WARNING the end date and start date of RNT807 was reversed, and it is fixed.
2019-04-17 22:52:27.258 charges_calc.py:98 WARNING the end date and start date of RNT808 was reversed, and it is fixed.
2019-04-17 22:52:27.258 charges_calc.py:98 WARNING the end date and start date of RNT809 was reversed, and it is fixed.
2019-04-17 22:52:27.258 charges_calc.py:98 WARNING the end date and start date of RNT812 was reversed, and it is fixed.
2019-04-17 22:52:27.259 charges_calc.py:98 WARNING the end date and start date of RNT814 was reversed, and it is fixed.
2019-04-17 22:52:27.259 charges_calc.py:98 WARNING the end date and start date of RNT815 was reversed, and it is fixed.
2019-04-17 22:52:27.260 charges_calc.py:98 WARNING the end date and start date of RNT816 was reversed, and it is fixed.
2019-04-17 22:52:27.260 charges_calc.py:98 WARNING the end date and start date of RNT817 was reversed, and it is fixed.
2019-04-17 22:52:27.260 charges_calc.py:98 WARNING the end date and start date of RNT818 was reversed, and it is fixed.
2019-04-17 22:52:27.260 charges_calc.py:98 WARNING the end date and start date of RNT819 was reversed, and it is fixed.
2019-04-17 22:52:27.260 charges_calc.py:98 WARNING the end date and start date of RNT820 was reversed, and it is fixed.
2019-04-17 22:52:27.260 charges_calc.py:98 WARNING the end date and start date of RNT822 was reversed, and it is fixed.
2019-04-17 22:52:27.260 charges_calc.py:98 WARNING the end date and start date of RNT825 was reversed, and it is fixed.
2019-04-17 22:52:27.261 charges_calc.py:98 WARNING the end date and start date of RNT831 was reversed, and it is fixed.
2019-04-17 22:52:27.261 charges_calc.py:98 WARNING the end date and start date of RNT835 was reversed, and it is fixed.
2019-04-17 22:52:27.261 charges_calc.py:98 WARNING the end date and start date of RNT836 was reversed, and it is fixed.
2019-04-17 22:52:27.262 charges_calc.py:98 WARNING the end date and start date of RNT839 was reversed, and it is fixed.
2019-04-17 22:52:27.262 charges_calc.py:98 WARNING the end date and start date of RNT840 was reversed, and it is fixed.
2019-04-17 22:52:27.263 charges_calc.py:98 WARNING the end date and start date of RNT842 was reversed, and it is fixed.
2019-04-17 22:52:27.263 charges_calc.py:98 WARNING the end date and start date of RNT843 was reversed, and it is fixed.
2019-04-17 22:52:27.263 charges_calc.py:109 WARNING unit_rented of RNT843 was zero, cause zero division. remove this data.
2019-04-17 22:52:27.263 charges_calc.py:98 WARNING the end date and start date of RNT844 was reversed, and it is fixed.
2019-04-17 22:52:27.264 charges_calc.py:98 WARNING the end date and start date of RNT846 was reversed, and it is fixed.
2019-04-17 22:52:27.264 charges_calc.py:98 WARNING the end date and start date of RNT847 was reversed, and it is fixed.
2019-04-17 22:52:27.264 charges_calc.py:98 WARNING the end date and start date of RNT849 was reversed, and it is fixed.
2019-04-17 22:52:27.265 charges_calc.py:98 WARNING the end date and start date of RNT853 was reversed, and it is fixed.
2019-04-17 22:52:27.265 charges_calc.py:98 WARNING the end date and start date of RNT855 was reversed, and it is fixed.
2019-04-17 22:52:27.266 charges_calc.py:98 WARNING the end date and start date of RNT858 was reversed, and it is fixed.
2019-04-17 22:52:27.266 charges_calc.py:98 WARNING the end date and start date of RNT861 was reversed, and it is fixed.
2019-04-17 22:52:27.268 charges_calc.py:98 WARNING the end date and start date of RNT863 was reversed, and it is fixed.
2019-04-17 22:52:27.268 charges_calc.py:98 WARNING the end date and start date of RNT864 was reversed, and it is fixed.
2019-04-17 22:52:27.268 charges_calc.py:98 WARNING the end date and start date of RNT866 was reversed, and it is fixed.
2019-04-17 22:52:27.268 charges_calc.py:98 WARNING the end date and start date of RNT867 was reversed, and it is fixed.
2019-04-17 22:52:27.268 charges_calc.py:98 WARNING the end date and start date of RNT869 was reversed, and it is fixed.
2019-04-17 22:52:27.269 charges_calc.py:98 WARNING the end date and start date of RNT871 was reversed, and it is fixed.
2019-04-17 22:52:27.269 charges_calc.py:98 WARNING the end date and start date of RNT873 was reversed, and it is fixed.
2019-04-17 22:52:27.269 charges_calc.py:98 WARNING the end date and start date of RNT874 was reversed, and it is fixed.
2019-04-17 22:52:27.270 charges_calc.py:98 WARNING the end date and start date of RNT876 was reversed, and it is fixed.
2019-04-17 22:52:27.270 charges_calc.py:98 WARNING the end date and start date of RNT879 was reversed, and it is fixed.
2019-04-17 22:52:27.271 charges_calc.py:98 WARNING the end date and start date of RNT882 was reversed, and it is fixed.
2019-04-17 22:52:27.271 charges_calc.py:98 WARNING the end date and start date of RNT883 was reversed, and it is fixed.
2019-04-17 22:52:27.271 charges_calc.py:98 WARNING the end date and start date of RNT884 was reversed, and it is fixed.
2019-04-17 22:52:27.271 charges_calc.py:98 WARNING the end date and start date of RNT886 was reversed, and it is fixed.
2019-04-17 22:52:27.272 charges_calc.py:98 WARNING the end date and start date of RNT890 was reversed, and it is fixed.
2019-04-17 22:52:27.272 charges_calc.py:98 WARNING the end date and start date of RNT892 was reversed, and it is fixed.
2019-04-17 22:52:27.272 charges_calc.py:98 WARNING the end date and start date of RNT893 was reversed, and it is fixed.
2019-04-17 22:52:27.273 charges_calc.py:98 WARNING the end date and start date of RNT894 was reversed, and it is fixed.
2019-04-17 22:52:27.273 charges_calc.py:98 WARNING the end date and start date of RNT895 was reversed, and it is fixed.
2019-04-17 22:52:27.274 charges_calc.py:98 WARNING the end date and start date of RNT896 was reversed, and it is fixed.
2019-04-17 22:52:27.274 charges_calc.py:98 WARNING the end date and start date of RNT898 was reversed, and it is fixed.
2019-04-17 22:52:27.275 charges_calc.py:98 WARNING the end date and start date of RNT901 was reversed, and it is fixed.
2019-04-17 22:52:27.275 charges_calc.py:98 WARNING the end date and start date of RNT903 was reversed, and it is fixed.
2019-04-17 22:52:27.275 charges_calc.py:98 WARNING the end date and start date of RNT905 was reversed, and it is fixed.
2019-04-17 22:52:27.276 charges_calc.py:98 WARNING the end date and start date of RNT909 was reversed, and it is fixed.
2019-04-17 22:52:27.276 charges_calc.py:98 WARNING the end date and start date of RNT911 was reversed, and it is fixed.
2019-04-17 22:52:27.276 charges_calc.py:98 WARNING the end date and start date of RNT912 was reversed, and it is fixed.
2019-04-17 22:52:27.277 charges_calc.py:98 WARNING the end date and start date of RNT914 was reversed, and it is fixed.
2019-04-17 22:52:27.277 charges_calc.py:98 WARNING the end date and start date of RNT915 was reversed, and it is fixed.
2019-04-17 22:52:27.277 charges_calc.py:98 WARNING the end date and start date of RNT917 was reversed, and it is fixed.
2019-04-17 22:52:27.278 charges_calc.py:98 WARNING the end date and start date of RNT918 was reversed, and it is fixed.
2019-04-17 22:52:27.278 charges_calc.py:98 WARNING the end date and start date of RNT919 was reversed, and it is fixed.
2019-04-17 22:52:27.278 charges_calc.py:98 WARNING the end date and start date of RNT922 was reversed, and it is fixed.
2019-04-17 22:52:27.279 charges_calc.py:98 WARNING the end date and start date of RNT924 was reversed, and it is fixed.
2019-04-17 22:52:27.279 charges_calc.py:98 WARNING the end date and start date of RNT926 was reversed, and it is fixed.
2019-04-17 22:52:27.279 charges_calc.py:98 WARNING the end date and start date of RNT927 was reversed, and it is fixed.
2019-04-17 22:52:27.279 charges_calc.py:98 WARNING the end date and start date of RNT928 was reversed, and it is fixed.
2019-04-17 22:52:27.280 charges_calc.py:98 WARNING the end date and start date of RNT930 was reversed, and it is fixed.
2019-04-17 22:52:27.280 charges_calc.py:98 WARNING the end date and start date of RNT931 was reversed, and it is fixed.
2019-04-17 22:52:27.281 charges_calc.py:98 WARNING the end date and start date of RNT932 was reversed, and it is fixed.
2019-04-17 22:52:27.281 charges_calc.py:98 WARNING the end date and start date of RNT935 was reversed, and it is fixed.
2019-04-17 22:52:27.281 charges_calc.py:98 WARNING the end date and start date of RNT937 was reversed, and it is fixed.
2019-04-17 22:52:27.281 charges_calc.py:98 WARNING the end date and start date of RNT938 was reversed, and it is fixed.
2019-04-17 22:52:27.282 charges_calc.py:98 WARNING the end date and start date of RNT939 was reversed, and it is fixed.
2019-04-17 22:52:27.282 charges_calc.py:98 WARNING the end date and start date of RNT940 was reversed, and it is fixed.
2019-04-17 22:52:27.282 charges_calc.py:98 WARNING the end date and start date of RNT942 was reversed, and it is fixed.
2019-04-17 22:52:27.283 charges_calc.py:98 WARNING the end date and start date of RNT943 was reversed, and it is fixed.
2019-04-17 22:52:27.283 charges_calc.py:98 WARNING the end date and start date of RNT944 was reversed, and it is fixed.
2019-04-17 22:52:27.283 charges_calc.py:98 WARNING the end date and start date of RNT946 was reversed, and it is fixed.
2019-04-17 22:52:27.283 charges_calc.py:98 WARNING the end date and start date of RNT947 was reversed, and it is fixed.
2019-04-17 22:52:27.284 charges_calc.py:98 WARNING the end date and start date of RNT948 was reversed, and it is fixed.
2019-04-17 22:52:27.284 charges_calc.py:98 WARNING the end date and start date of RNT949 was reversed, and it is fixed.
2019-04-17 22:52:27.284 charges_calc.py:98 WARNING the end date and start date of RNT951 was reversed, and it is fixed.
2019-04-17 22:52:27.285 charges_calc.py:98 WARNING the end date and start date of RNT955 was reversed, and it is fixed.
2019-04-17 22:52:27.285 charges_calc.py:98 WARNING the end date and start date of RNT956 was reversed, and it is fixed.
2019-04-17 22:52:27.285 charges_calc.py:98 WARNING the end date and start date of RNT957 was reversed, and it is fixed.
2019-04-17 22:52:27.285 charges_calc.py:98 WARNING the end date and start date of RNT958 was reversed, and it is fixed.
2019-04-17 22:52:27.286 charges_calc.py:98 WARNING the end date and start date of RNT959 was reversed, and it is fixed.
2019-04-17 22:52:27.286 charges_calc.py:98 WARNING the end date and start date of RNT960 was reversed, and it is fixed.
2019-04-17 22:52:27.286 charges_calc.py:98 WARNING the end date and start date of RNT961 was reversed, and it is fixed.
2019-04-17 22:52:27.287 charges_calc.py:98 WARNING the end date and start date of RNT962 was reversed, and it is fixed.
2019-04-17 22:52:27.287 charges_calc.py:98 WARNING the end date and start date of RNT963 was reversed, and it is fixed.
2019-04-17 22:52:27.287 charges_calc.py:98 WARNING the end date and start date of RNT965 was reversed, and it is fixed.
2019-04-17 22:52:27.287 charges_calc.py:98 WARNING the end date and start date of RNT967 was reversed, and it is fixed.
2019-04-17 22:52:27.288 charges_calc.py:98 WARNING the end date and start date of RNT969 was reversed, and it is fixed.
2019-04-17 22:52:27.288 charges_calc.py:98 WARNING the end date and start date of RNT970 was reversed, and it is fixed.
2019-04-17 22:52:27.288 charges_calc.py:98 WARNING the end date and start date of RNT971 was reversed, and it is fixed.
2019-04-17 22:52:27.289 charges_calc.py:98 WARNING the end date and start date of RNT974 was reversed, and it is fixed.
2019-04-17 22:52:27.289 charges_calc.py:98 WARNING the end date and start date of RNT977 was reversed, and it is fixed.
2019-04-17 22:52:27.289 charges_calc.py:98 WARNING the end date and start date of RNT979 was reversed, and it is fixed.
2019-04-17 22:52:27.289 charges_calc.py:98 WARNING the end date and start date of RNT982 was reversed, and it is fixed.
2019-04-17 22:52:27.290 charges_calc.py:98 WARNING the end date and start date of RNT983 was reversed, and it is fixed.
2019-04-17 22:52:27.290 charges_calc.py:98 WARNING the end date and start date of RNT985 was reversed, and it is fixed.
2019-04-17 22:52:27.291 charges_calc.py:98 WARNING the end date and start date of RNT986 was reversed, and it is fixed.
2019-04-17 22:52:27.291 charges_calc.py:98 WARNING the end date and start date of RNT987 was reversed, and it is fixed.
2019-04-17 22:52:27.291 charges_calc.py:98 WARNING the end date and start date of RNT989 was reversed, and it is fixed.
2019-04-17 22:52:27.292 charges_calc.py:98 WARNING the end date and start date of RNT994 was reversed, and it is fixed.
2019-04-17 22:52:27.292 charges_calc.py:98 WARNING the end date and start date of RNT998 was reversed, and it is fixed.
2019-04-17 22:52:27.292 charges_calc.py:98 WARNING the end date and start date of RNT999 was reversed, and it is fixed.
2019-04-17 23:04:31.159 charges_calc.py:88 WARNING the end date and start date of RNT001 was reversed, and it is fixed.
2019-04-17 23:04:31.160 charges_calc.py:88 WARNING the end date and start date of RNT006 was reversed, and it is fixed.
2019-04-17 23:04:31.161 charges_calc.py:88 WARNING the end date and start date of RNT007 was reversed, and it is fixed.
2019-04-17 23:04:31.161 charges_calc.py:88 WARNING the end date and start date of RNT008 was reversed, and it is fixed.
2019-04-17 23:04:31.162 charges_calc.py:88 WARNING the end date and start date of RNT009 was reversed, and it is fixed.
2019-04-17 23:04:31.162 charges_calc.py:88 WARNING the end date and start date of RNT010 was reversed, and it is fixed.
2019-04-17 23:04:31.163 charges_calc.py:88 WARNING the end date and start date of RNT011 was reversed, and it is fixed.
2019-04-17 23:04:31.164 charges_calc.py:88 WARNING the end date and start date of RNT012 was reversed, and it is fixed.
2019-04-17 23:04:31.164 charges_calc.py:88 WARNING the end date and start date of RNT014 was reversed, and it is fixed.
2019-04-17 23:04:31.165 charges_calc.py:88 WARNING the end date and start date of RNT016 was reversed, and it is fixed.
2019-04-17 23:04:31.166 charges_calc.py:88 WARNING the end date and start date of RNT017 was reversed, and it is fixed.
2019-04-17 23:04:31.166 charges_calc.py:88 WARNING the end date and start date of RNT018 was reversed, and it is fixed.
2019-04-17 23:04:31.167 charges_calc.py:88 WARNING the end date and start date of RNT019 was reversed, and it is fixed.
2019-04-17 23:04:31.167 charges_calc.py:88 WARNING the end date and start date of RNT020 was reversed, and it is fixed.
