         60499099 function calls (60496644 primitive calls) in 98.576 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2000    0.017    0.000    0.119    0.000 distribution.py:45(choices_distribution)
        1    0.000    0.000    0.000    0.000 encoder.py:104(__init__)
        1    0.000    0.000    0.000    0.000 encoder.py:2(<module>)
        1    0.000    0.000    0.000    0.000 encoder.py:73(JSONEncoder)
        8    0.000    0.000    0.000    0.000 enum.py:125(__prepare__)
        8    0.000    0.000    0.001    0.000 enum.py:135(__new__)
        8    0.000    0.000    0.000    0.000 enum.py:152(<dictcomp>)
        8    0.000    0.000    0.000    0.000 enum.py:177(<setcomp>)
       47    0.000    0.000    0.000    0.000 enum.py:18(_is_descriptor)
       21    0.000    0.000    0.000    0.000 enum.py:198(<genexpr>)
       68    0.000    0.000    0.000    0.000 enum.py:26(_is_dunder)
      120    0.000    0.000    0.002    0.000 enum.py:284(__call__)
        8    0.000    0.000    0.000    0.000 enum.py:335(__getattr__)
       68    0.000    0.000    0.000    0.000 enum.py:34(_is_sunder)
        6    0.000    0.000    0.000    0.000 enum.py:360(__members__)
       99    0.000    0.000    0.000    0.000 enum.py:376(__setattr__)
        6    0.000    0.000    0.001    0.000 enum.py:389(_create_)
       22    0.000    0.000    0.000    0.000 enum.py:442(_get_mixins_)
       22    0.000    0.000    0.000    0.000 enum.py:453(_find_data_type)
        8    0.000    0.000    0.000    0.000 enum.py:474(_find_new_)
      114    0.000    0.000    0.000    0.000 enum.py:526(__new__)
       98    0.000    0.000    0.000    0.000 enum.py:623(name)
       26    0.000    0.000    0.000    0.000 enum.py:628(value)
        6    0.000    0.000    0.002    0.000 enum.py:633(_convert)
        8    0.000    0.000    0.000    0.000 enum.py:64(__init__)
        6    0.000    0.000    0.000    0.000 enum.py:654(<listcomp>)
       39    0.000    0.000    0.000    0.000 enum.py:659(<lambda>)
       68    0.000    0.000    0.000    0.000 enum.py:70(__setitem__)
        7    0.000    0.000    0.000    0.000 enum.py:793(_missing_)
        7    0.000    0.000    0.000    0.000 enum.py:800(_create_pseudo_member_)
       10    0.000    0.000    0.000    0.000 enum.py:830(__or__)
       47    0.000    0.000    0.000    0.000 enum.py:836(__and__)
       28    0.000    0.000    0.000    0.000 enum.py:855(_high_bit)
        7    0.000    0.000    0.000    0.000 enum.py:872(_decompose)
        7    0.000    0.000    0.000    0.000 enum.py:890(<listcomp>)
       18    0.000    0.000    0.000    0.000 enum.py:901(<lambda>)
       35    0.000    0.000    0.000    0.000 enum.py:907(_power_of_two)
        1    0.000    0.000    0.000    0.000 errors.py:11(DistutilsError)
        1    0.000    0.000    0.000    0.000 errors.py:15(DistutilsModuleError)
        1    0.000    0.000    0.000    0.000 errors.py:20(DistutilsClassError)
        1    0.000    0.000    0.000    0.000 errors.py:27(DistutilsGetoptError)
        1    0.000    0.000    0.000    0.000 errors.py:31(DistutilsArgError)
        1    0.000    0.000    0.000    0.000 errors.py:36(DistutilsFileError)
        1    0.000    0.000    0.000    0.000 errors.py:42(DistutilsOptionError)
        1    0.000    0.000    0.000    0.000 errors.py:51(DistutilsSetupError)
        1    0.000    0.000    0.000    0.000 errors.py:56(DistutilsPlatformError)
        1    0.000    0.000    0.000    0.000 errors.py:62(DistutilsExecError)
        1    0.000    0.000    0.000    0.000 errors.py:67(DistutilsInternalError)
        1    0.000    0.000    0.000    0.000 errors.py:72(DistutilsTemplateError)
        1    0.000    0.000    0.000    0.000 errors.py:75(DistutilsByteCompileError)
        1    0.000    0.000    0.000    0.000 errors.py:79(CCompilerError)
        1    0.000    0.000    0.000    0.000 errors.py:82(PreprocessError)
        1    0.000    0.000    0.000    0.000 errors.py:85(CompileError)
        1    0.000    0.000    0.000    0.000 errors.py:88(LibError)
        1    0.000    0.000    0.000    0.000 errors.py:9(<module>)
        1    0.000    0.000    0.000    0.000 errors.py:92(LinkError)
        1    0.000    0.000    0.000    0.000 errors.py:96(UnknownFileError)
        1    0.000    0.000    0.000    0.000 factory.py:27(Factory)
     2000    0.118    0.000   98.172    0.049 factory.py:29(create)
        1    0.000    0.000    0.132    0.132 factory.py:3(<module>)
    44000    0.041    0.000   94.420    0.002 factory.py:66(_get_provider_class)
    44000    0.203    0.000   94.379    0.002 factory.py:89(_find_provider_class)
        1    0.000    0.000    0.001    0.001 fnmatch.py:11(<module>)
        1    0.000    0.000    0.021    0.021 formatter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 formatter.py:37(ExceptionFormatter)
        2    0.000    0.000    0.000    0.000 functools.py:186(total_ordering)
        2    0.000    0.000    0.000    0.000 functools.py:189(<setcomp>)
       29    0.000    0.000    0.000    0.000 functools.py:37(update_wrapper)
        8    0.000    0.000    0.000    0.000 functools.py:445(lru_cache)
        8    0.000    0.000    0.000    0.000 functools.py:479(decorating_function)
       21    0.000    0.000    0.000    0.000 functools.py:67(wraps)
    26014    0.023    0.000    0.043    0.000 functools.py:768(dispatch)
    26014    0.041    0.000    0.084    0.000 functools.py:822(wrapper)
        1    0.000    0.000    0.000    0.000 generator.py:13(Generator)
     2000    0.009    0.000    0.010    0.000 generator.py:17(__init__)
    44000    1.248    0.000    3.598    0.000 generator.py:23(add_provider)
        1    0.000    0.000    0.009    0.009 generator.py:3(<module>)
     6000    0.001    0.000    0.001    0.000 generator.py:53(random)
  1302000    0.280    0.000    0.494    0.000 generator.py:95(set_formatter)
        4    0.000    0.000    0.000    0.000 genericpath.py:27(isfile)
        1    0.000    0.000    0.001    0.001 glob.py:1(<module>)
        1    0.000    0.000   98.815   98.815 good_perf.py:1(<module>)
        1    0.008    0.008   98.608   98.608 good_perf.py:26(records_csv)
     2000    0.021    0.000   98.583    0.049 good_perf.py:9(make_record)
       14    0.000    0.000    0.000    0.000 hashlib.py:116(__get_openssl_constructor)
        1    0.000    0.000    0.004    0.004 hashlib.py:54(<module>)
        8    0.000    0.000    0.000    0.000 hashlib.py:73(__get_builtin_constructor)
        1    0.000    0.000    0.004    0.004 highlighter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 highlighter.py:6(Highlighter)
        1    0.000    0.000    0.002    0.002 initialise.py:2(<module>)
        1    0.000    0.000    0.000    0.000 initialise.py:23(init)
        2    0.000    0.000    0.000    0.000 initialise.py:74(wrap_stream)
        1    0.000    0.000    0.000    0.000 inspect.py:2399(_void)
        1    0.000    0.000    0.000    0.000 inspect.py:2403(_empty)
        1    0.000    0.000    0.000    0.000 inspect.py:2407(_ParameterKind)
        1    0.000    0.000    0.000    0.000 inspect.py:2435(Parameter)
        1    0.000    0.000    0.000    0.000 inspect.py:2590(BoundArguments)
        1    0.000    0.000    0.003    0.003 inspect.py:27(<module>)
        1    0.000    0.000    0.000    0.000 inspect.py:2720(Signature)
  1327033    3.870    0.000   18.207    0.000 inspect.py:668(getmodulename)
  1327033    1.635    0.000    2.117    0.000 inspect.py:672(<listcomp>)
        1    0.000    0.000    0.000    0.000 inspect.py:72(isclass)
        1    0.000    0.000    0.000    0.000 inspect.py:878(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:880(BlockFinder)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1066(_BaseV4)
       43    0.000    0.000    0.000    0.000 ipaddress.py:1092(_make_netmask)
       44    0.000    0.000    0.000    0.000 ipaddress.py:1116(_ip_int_from_string)
      176    0.000    0.000    0.000    0.000 ipaddress.py:1142(_parse_octet)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1262(IPv4Address)
       57    0.000    0.000    0.000    0.000 ipaddress.py:1268(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1379(IPv4Interface)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1462(IPv4Network)
       43    0.000    0.000    0.001    0.000 ipaddress.py:1477(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1559(_IPv4Constants)
       71    0.000    0.000    0.000    0.000 ipaddress.py:158(_split_optional_netmask)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1593(_BaseV6)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1613(_make_netmask)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1631(_ip_int_from_string)
       31    0.000    0.000    0.000    0.000 ipaddress.py:1735(_parse_hextet)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1877(IPv6Address)
       43    0.000    0.000    0.000    0.000 ipaddress.py:1883(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:19(AddressValueError)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2057(IPv6Interface)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2144(IPv6Network)
       28    0.000    0.000    0.000    0.000 ipaddress.py:2160(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2250(_IPv6Constants)
        1    0.000    0.000    0.000    0.000 ipaddress.py:23(NetmaskValueError)
        1    0.000    0.000    0.000    0.000 ipaddress.py:385(_IPAddressBase)
       99    0.000    0.000    0.000    0.000 ipaddress.py:417(_check_int_address)
       28    0.000    0.000    0.000    0.000 ipaddress.py:433(_ip_int_from_prefix)
       28    0.000    0.000    0.000    0.000 ipaddress.py:476(_prefix_from_prefix_string)
        1    0.000    0.000    0.000    0.000 ipaddress.py:539(_BaseAddress)
      142    0.000    0.000    0.000    0.000 ipaddress.py:550(__int__)
       24    0.000    0.000    0.000    0.000 ipaddress.py:57(ip_network)
        1    0.000    0.000    0.000    0.000 ipaddress.py:598(_BaseNetwork)
       71    0.000    0.000    0.000    0.000 ipaddress.py:607(__init__)
        1    0.000    0.000    0.001    0.001 ipaddress.py:9(<module>)
        1    0.000    0.000    0.000    0.000 isbn.py:19(ISBN13)
        1    0.000    0.000    0.000    0.000 isbn.py:43(ISBN10)
        1    0.000    0.000    0.000    0.000 isbn.py:5(<module>)
        1    0.000    0.000    0.000    0.000 isbn.py:8(ISBN)
        1    0.000    0.000    0.004    0.004 linecache.py:6(<module>)
        1    0.000    0.000    0.000    0.000 loading.py:1(<module>)
    26014    0.057    0.000   90.949    0.003 loading.py:27(list_module)
    26014    0.395    0.000   90.065    0.003 loading.py:36(<listcomp>)
        1    0.000    0.000    0.098    0.098 loading.py:39(find_available_locales)
        1    0.000    0.000    0.012    0.012 loading.py:51(find_available_providers)
        1    0.000    0.000    0.000    0.000 loading.py:55(<listcomp>)
    26014    0.048    0.000    0.795    0.000 loading.py:7(get_path)
     2000    0.003    0.000    0.006    0.000 locale.py:384(normalize)
        1    0.000    0.000    0.000    0.000 log.py:1(<module>)
        1    0.000    0.000    0.000    0.000 log.py:24(BetExcLogger)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.001    0.001 lzma.py:9(<module>)
  1327033    0.549    0.000    0.549    0.000 machinery.py:19(all_suffixes)
        1    0.000    0.000    0.001    0.001 markup.py:1(<module>)
        1    0.000    0.000    0.000    0.000 markup.py:11(AnsiMarkupError)
        1    0.000    0.000    0.000    0.000 markup.py:14(MismatchedTag)
       12    0.000    0.000    0.000    0.000 markup.py:155(clear_tag)
        1    0.000    0.000    0.000    0.000 markup.py:17(UnbalancedTag)
        2    0.000    0.000    0.000    0.000 markup.py:172(compile_tag_regex)
        1    0.000    0.000    0.000    0.000 markup.py:188(AnsiMarkupString)
        1    0.000    0.000    0.000    0.000 markup.py:21(AnsiMarkup)
        2    0.000    0.000    0.000    0.000 markup.py:26(__init__)
        1    0.000    0.000    0.000    0.000 markup.py:50(parse)
        1    0.000    0.000    0.000    0.000 markup.py:71(strip)
       12    0.000    0.000    0.000    0.000 markup.py:74(<lambda>)
       12    0.000    0.000    0.000    0.000 markup.py:82(sub_tag)
        1    0.000    0.000    0.001    0.001 modeline.py:10(<module>)
  2679789    4.606    0.000    6.278    0.000 ntpath.py:122(splitdrive)
  1353050    4.016    0.000    9.194    0.000 ntpath.py:178(split)
  1327033    0.554    0.000    9.560    0.000 ntpath.py:212(basename)
    26017    0.016    0.000    0.203    0.000 ntpath.py:219(dirname)
  1353050    0.510    0.000    0.869    0.000 ntpath.py:34(_get_bothseps)
        5    0.000    0.000    0.000    0.000 ntpath.py:44(normcase)
    26025    0.222    0.000    0.430    0.000 ntpath.py:450(normpath)
    26017    0.029    0.000    0.503    0.000 ntpath.py:523(abspath)
   650355    1.859    0.000    4.605    0.000 ntpath.py:75(join)
        1    0.000    0.000    0.000    0.000 numbers.py:12(Number)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 numbers.py:6(<module>)
        1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
      119    0.000    0.000    0.000    0.000 opcode.py:39(def_op)
       12    0.000    0.000    0.000    0.000 opcode.py:43(name_op)
        7    0.000    0.000    0.000    0.000 opcode.py:47(jrel_op)
        1    0.000    0.000    0.000    0.000 opcode.py:5(<module>)
        6    0.000    0.000    0.000    0.000 opcode.py:51(jabs_op)
        1    0.000    0.000    0.000    0.000 os.py:1076(__subclasshook__)
        1    0.000    0.000    0.000    0.000 os.py:40(_get_exports_list)
        1    0.000    0.000    0.000    0.000 os.py:44(<listcomp>)
       35    0.000    0.000    0.000    0.000 os.py:673(__getitem__)
       35    0.000    0.000    0.000    0.000 os.py:737(check_str)
       35    0.000    0.000    0.000    0.000 os.py:743(encodekey)
        1    0.000    0.000    0.000    0.000 os.py:769(getenv)
        1    0.000    0.000    0.000    0.000 pickle.py:1021(_Unpickler)
        1    0.000    0.000    0.000    0.000 pickle.py:181(<listcomp>)
        1    0.000    0.000    0.000    0.000 pickle.py:184(_Framer)
        1    0.000    0.000    0.002    0.002 pickle.py:24(<module>)
        1    0.000    0.000    0.000    0.000 pickle.py:247(_Unframer)
        1    0.000    0.000    0.000    0.000 pickle.py:372(_Pickler)
        1    0.000    0.000    0.000    0.000 pickle.py:64(PickleError)
        1    0.000    0.000    0.000    0.000 pickle.py:68(PicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:75(UnpicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:88(_Stop)
   650348    1.027    0.000   89.671    0.000 pkgutil.py:110(iter_modules)
   650348    3.409    0.000   88.010    0.000 pkgutil.py:144(_iter_file_finder_modules)
    26014    0.024    0.000    0.025    0.000 pkgutil.py:405(get_importer)
        1    0.000    0.000    0.000    0.000 pkgutil.py:597(get_data)
        1    0.000    0.000    0.006    0.006 platform.py:10(<module>)
        1    0.000    0.000    0.000    0.000 plugin.py:37(<module>)
        1    0.000    0.000    0.000    0.000 posixpath.py:11(<module>)
        1    0.000    0.000    0.001    0.001 process.py:10(<module>)
        1    0.000    0.000    0.000    0.000 process.py:325(AuthenticationString)
        1    0.000    0.000    0.000    0.000 process.py:339(_MainProcess)
        1    0.000    0.000    0.000    0.000 process.py:341(__init__)
        1    0.000    0.000    0.000    0.000 process.py:63(BaseProcess)
     8000    0.010    0.000    0.025    0.000 random.py:174(randrange)
     8000    0.006    0.000    0.031    0.000 random.py:218(randint)
     8000    0.009    0.000    0.015    0.000 random.py:224(_randbelow)
     2000    0.069    0.000    0.100    0.000 random.py:344(choices)
     2000    0.012    0.000    0.030    0.000 random.py:365(<listcomp>)
        1    0.000    0.000    0.007    0.007 random.py:38(<module>)
        1    0.000    0.000    0.000    0.000 random.py:669(SystemRandom)
        1    0.000    0.000    0.000    0.000 random.py:72(Random)
        2    0.000    0.000    0.000    0.000 random.py:88(__init__)
        2    0.000    0.000    0.000    0.000 random.py:97(seed)
      102    0.000    0.000    0.000    0.000 re.py:170(match)
       47    0.000    0.000    0.016    0.000 re.py:232(compile)
        1    0.000    0.000    0.000    0.000 re.py:252(escape)
      149    0.000    0.000    0.017    0.000 re.py:271(_compile)
        1    0.000    0.000    0.008    0.008 reduction.py:10(<module>)
        1    0.000    0.000    0.000    0.000 reduction.py:100(DupHandle)
        1    0.000    0.000    0.000    0.000 reduction.py:207(_C)
        1    0.000    0.000    0.000    0.000 reduction.py:247(AbstractReducer)
        1    0.000    0.000    0.000    0.000 reduction.py:33(ForkingPickler)
        5    0.000    0.000    0.000    0.000 reduction.py:43(register)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        1    0.000    0.000    0.002    0.002 relativedelta.py:2(<module>)
        1    0.000    0.000    0.001    0.001 repl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 repl.py:10(BetterExceptionsConsole)
        1    0.000    0.000    0.000    0.000 rules.py:11(<module>)
        1    0.000    0.000    0.001    0.001 scanner.py:2(<module>)
        1    0.000    0.000    0.000    0.000 selectors.py:206(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 selectors.py:290(SelectSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:341(_PollLikeSelector)
        1    0.000    0.000    0.001    0.001 selectors.py:5(<module>)
        1    0.000    0.000    0.000    0.000 selectors.py:60(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 selectors.py:80(BaseSelector)
        1    0.000    0.000    0.007    0.007 shutil.py:5(<module>)
        1    0.000    0.000    0.000    0.000 shutil.py:55(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:58(SameFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:61(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:65(ExecError)
        1    0.000    0.000    0.000    0.000 shutil.py:68(ReadError)
        1    0.000    0.000    0.000    0.000 shutil.py:71(RegistryError)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
       28    0.000    0.000    0.000    0.000 signal.py:10(<lambda>)
       29    0.000    0.000    0.000    0.000 signal.py:17(<lambda>)
        1    0.000    0.000    0.000    0.000 six.py:103(MovedModule)
       45    0.000    0.000    0.000    0.000 six.py:105(__init__)
        3    0.000    0.000    0.000    0.000 six.py:114(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:124(_LazyModule)
        6    0.000    0.000    0.000    0.000 six.py:126(__init__)
        1    0.000    0.000    0.000    0.000 six.py:139(MovedAttribute)
       88    0.000    0.000    0.000    0.000 six.py:141(__init__)
        1    0.000    0.000    0.000    0.000 six.py:164(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 six.py:173(__init__)
       52    0.000    0.000    0.000    0.000 six.py:177(_add_module)
        5    0.000    0.000    0.000    0.000 six.py:181(_get_module)
        5    0.000    0.000    0.000    0.000 six.py:184(find_module)
        2    0.000    0.000    0.000    0.000 six.py:189(__get_module)
        1    0.000    0.000    0.000    0.000 six.py:195(load_module)
        1    0.000    0.000    0.000    0.000 six.py:209(is_package)
        1    0.000    0.000    0.001    0.001 six.py:21(<module>)
        1    0.000    0.000    0.000    0.000 six.py:229(_MovedItems)
        1    0.000    0.000    0.000    0.000 six.py:322(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 six.py:364(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 six.py:384(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 six.py:436(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 six.py:457(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 six.py:475(Module_six_moves_urllib)
        8    0.000    0.000    0.000    0.000 six.py:75(_add_doc)
        3    0.000    0.000    0.000    0.000 six.py:80(_import_module)
        3    0.000    0.000    0.000    0.000 six.py:835(add_metaclass)
        3    0.000    0.000    0.000    0.000 six.py:837(wrapper)
        1    0.000    0.000    0.000    0.000 six.py:86(_LazyDescr)
      133    0.000    0.000    0.000    0.000 six.py:88(__init__)
        3    0.000    0.000    0.000    0.000 six.py:91(__get__)
        1    0.000    0.000    0.000    0.000 socket.py:130(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 socket.py:133(socket)
        1    0.000    0.000    0.005    0.005 socket.py:47(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:546(SocketIO)
      173    0.000    0.000    0.000    0.000 socket.py:76(<lambda>)
      174    0.000    0.000    0.000    0.000 socket.py:81(<lambda>)
      175    0.000    0.000    0.000    0.000 socket.py:86(<lambda>)
      176    0.000    0.000    0.000    0.000 socket.py:91(<lambda>)
      127    0.000    0.000    0.000    0.000 sre_compile.py:249(_compile_charset)
      127    0.001    0.000    0.001    0.000 sre_compile.py:276(_optimize_charset)
       24    0.000    0.000    0.000    0.000 sre_compile.py:411(_mk_bitmap)
       24    0.000    0.000    0.000    0.000 sre_compile.py:413(<listcomp>)
      155    0.000    0.000    0.000    0.000 sre_compile.py:423(_simple)
       13    0.000    0.000    0.000    0.000 sre_compile.py:432(_generate_overlap_table)
       95    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
    64/44    0.000    0.000    0.000    0.000 sre_compile.py:461(_get_literal_prefix)
       31    0.000    0.000    0.000    0.000 sre_compile.py:492(_get_charset_prefix)
       47    0.000    0.000    0.001    0.000 sre_compile.py:536(_compile_info)
       94    0.000    0.000    0.000    0.000 sre_compile.py:595(isstring)
       47    0.000    0.000    0.006    0.000 sre_compile.py:598(_code)
      120    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
   358/47    0.002    0.000    0.004    0.000 sre_compile.py:71(_compile)
       47    0.000    0.000    0.016    0.000 sre_compile.py:759(compile)
        1    0.000    0.000    0.000    0.000 sre_parse.py:101(checklookbehindgroup)
      404    0.001    0.000    0.001    0.000 sre_parse.py:111(__init__)
      801    0.000    0.000    0.000    0.000 sre_parse.py:160(__len__)
     2287    0.001    0.000    0.001    0.000 sre_parse.py:164(__getitem__)
      172    0.000    0.000    0.000    0.000 sre_parse.py:168(__setitem__)
      601    0.000    0.000    0.000    0.000 sre_parse.py:172(append)
  440/129    0.001    0.000    0.001    0.000 sre_parse.py:174(getwidth)
       47    0.000    0.000    0.000    0.000 sre_parse.py:224(__init__)
     1917    0.001    0.000    0.001    0.000 sre_parse.py:233(__next)
      918    0.000    0.000    0.000    0.000 sre_parse.py:249(match)
     1439    0.001    0.000    0.001    0.000 sre_parse.py:254(get)
        4    0.000    0.000    0.000    0.000 sre_parse.py:258(getwhile)
       11    0.000    0.000    0.000    0.000 sre_parse.py:267(getuntil)
      513    0.000    0.000    0.000    0.000 sre_parse.py:286(tell)
        2    0.000    0.000    0.000    0.000 sre_parse.py:288(seek)
       60    0.000    0.000    0.000    0.000 sre_parse.py:295(_class_escape)
       93    0.000    0.000    0.000    0.000 sre_parse.py:343(_escape)
       89    0.000    0.000    0.000    0.000 sre_parse.py:408(_uniq)
   161/47    0.001    0.000    0.009    0.000 sre_parse.py:417(_parse_sub)
   225/51    0.003    0.000    0.009    0.000 sre_parse.py:475(_parse)
       47    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
      260    0.000    0.000    0.000    0.000 sre_parse.py:81(groups)
       82    0.000    0.000    0.000    0.000 sre_parse.py:84(opengroup)
        2    0.000    0.000    0.000    0.000 sre_parse.py:843(_parse_flags)
       47    0.000    0.000    0.000    0.000 sre_parse.py:903(fix_flags)
       47    0.000    0.000    0.010    0.000 sre_parse.py:919(parse)
       82    0.000    0.000    0.001    0.000 sre_parse.py:96(closegroup)
        1    0.000    0.000    0.000    0.000 sre_parse.py:98(checkgroup)
        1    0.000    0.000    0.002    0.002 string.py:15(<module>)
        1    0.000    0.000    0.000    0.000 string.py:175(Formatter)
        1    0.000    0.000    0.000    0.000 string.py:55(_TemplateMetaclass)
        1    0.000    0.000    0.002    0.002 string.py:65(__init__)
        1    0.000    0.000    0.000    0.000 string.py:78(Template)
        1    0.000    0.000    0.000    0.000 struct.py:3(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:129(STARTUPINFO)
        1    0.000    0.000    0.000    0.000 subprocess.py:199(Handle)
        1    0.000    0.000    0.000    0.000 subprocess.py:398(CompletedProcess)
        1    0.000    0.000    0.000    0.000 subprocess.py:42(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:57(SubprocessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:60(CalledProcessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:608(Popen)
        1    0.000    0.000    0.000    0.000 subprocess.py:97(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 sysconfig.py:1(<module>)
        1    0.000    0.000    0.002    0.002 sysconfig.py:10(<module>)
        1    0.000    0.000    0.000    0.000 sysconfig.py:100(_safe_realpath)
        1    0.000    0.000    0.000    0.000 sysconfig.py:121(_is_python_source_dir)
        2    0.000    0.000    0.000    0.000 sysconfig.py:130(_fix_pcbuild)
        1    0.000    0.000    0.000    0.000 sysconfig.py:138(is_python_build)
        2    0.000    0.000    0.000    0.000 sysconfig.py:181(_get_default_scheme)
        1    0.000    0.000    0.000    0.000 sysconfig.py:39(_is_python_source_dir)
        2    0.000    0.000    0.000    0.000 sysconfig.py:48(_fix_pcbuild)
        1    0.000    0.000    0.000    0.000 sysconfig.py:56(_python_build)
        1    0.000    0.000    0.000    0.000 tags.py:1(<module>)
        1    0.000    0.000    0.001    0.001 text.py:3(<module>)
        1    0.000    0.000    0.001    0.001 threading.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:1142(Timer)
        1    0.000    0.000    0.000    0.000 threading.py:1172(_MainThread)
        1    0.000    0.000    0.000    0.000 threading.py:1174(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1191(_DummyThread)
        1    0.000    0.000    0.000    0.000 threading.py:204(Condition)
        1    0.000    0.000    0.000    0.000 threading.py:216(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:240(__enter__)
        1    0.000    0.000    0.000    0.000 threading.py:243(__exit__)
        1    0.000    0.000    0.000    0.000 threading.py:255(_is_owned)
        1    0.000    0.000    0.000    0.000 threading.py:335(notify)
        1    0.000    0.000    0.000    0.000 threading.py:358(notify_all)
        1    0.000    0.000    0.000    0.000 threading.py:370(Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:450(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 threading.py:488(Event)
        1    0.000    0.000    0.000    0.000 threading.py:499(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:513(set)
        1    0.000    0.000    0.000    0.000 threading.py:567(Barrier)
        1    0.000    0.000    0.000    0.000 threading.py:721(BrokenBarrierError)
        1    0.000    0.000    0.000    0.000 threading.py:739(Thread)
        2    0.000    0.000    0.000    0.000 threading.py:75(RLock)
        1    0.000    0.000    0.000    0.000 threading.py:758(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:88(_RLock)
        1    0.000    0.000    0.000    0.000 threading.py:891(_set_ident)
        1    0.000    0.000    0.000    0.000 threading.py:894(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 timeit.py:49(<module>)
        1    0.000    0.000    0.000    0.000 timeit.py:82(Timer)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
        1    0.000    0.000    0.000    0.000 token.py:10(<module>)
        1    0.000    0.000    0.000    0.000 token.py:13(_TokenType)
       78    0.000    0.000    0.000    0.000 token.py:25(__init__)
       77    0.000    0.000    0.000    0.000 token.py:35(__getattr__)
        1    0.000    0.000    0.000    0.000 token.py:78(<dictcomp>)
       20    0.000    0.000    0.000    0.000 tokenize.py:107(group)
        1    0.000    0.000    0.000    0.000 tokenize.py:108(any)
        2    0.000    0.000    0.000    0.000 tokenize.py:109(maybe)
        3    0.000    0.000    0.000    0.000 tokenize.py:132(_all_string_prefixes)
       24    0.000    0.000    0.000    0.000 tokenize.py:143(<listcomp>)
        1    0.000    0.000    0.002    0.002 tokenize.py:21(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:212(TokenError)
